idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
80.0,0.0,138.0,21.0,102.0,31.0,78.0,117.0,-0.09,0.83,0.56,-16.0,-6.0,-22.0,ga
82.0,0.0,137.0,23.0,99.0,31.0,73.0,114.0,-0.1,0.81,0.58,-20.0,-9.0,-21.0,ga
82.0,0.0,137.0,23.0,102.0,31.0,73.0,114.0,-0.1,0.78,0.61,-23.0,-10.0,-18.0,ga
84.0,0.0,137.0,23.0,99.0,31.0,76.0,114.0,-0.11,0.77,0.63,-20.0,-10.0,-16.0,ga
82.0,0.0,136.0,23.0,102.0,31.0,76.0,117.0,-0.11,0.76,0.64,-17.0,-9.0,-14.0,ga
84.0,0.0,137.0,22.0,105.0,31.0,78.0,117.0,-0.11,0.75,0.65,-9.0,-6.0,-11.0,ga
84.0,0.0,136.0,22.0,105.0,31.0,78.0,117.0,-0.1,0.73,0.65,-2.0,-3.0,-6.0,ga
98.0,0.0,136.0,21.0,102.0,31.0,78.0,117.0,-0.11,0.74,0.65,6.0,0.0,-4.0,ga
98.0,0.0,136.0,22.0,96.0,33.0,76.0,114.0,-0.1,0.75,0.64,15.0,3.0,-2.0,ga
96.0,0.0,137.0,21.0,93.0,33.0,81.0,114.0,-0.11,0.76,0.63,20.0,4.0,0.0,ga
96.0,0.0,137.0,22.0,90.0,33.0,81.0,114.0,-0.11,0.78,0.6,26.0,6.0,0.0,ga
92.0,0.0,137.0,21.0,90.0,33.0,78.0,111.0,-0.12,0.79,0.57,30.0,8.0,1.0,ga
92.0,0.0,138.0,20.0,90.0,33.0,83.0,114.0,-0.12,0.81,0.55,34.0,9.0,1.0,ga
90.0,0.0,138.0,20.0,90.0,33.0,83.0,111.0,-0.12,0.82,0.52,36.0,9.0,2.0,ga
90.0,0.0,139.0,20.0,90.0,33.0,85.0,111.0,-0.13,0.85,0.49,36.0,9.0,1.0,ga
92.0,0.0,139.0,20.0,87.0,33.0,83.0,111.0,-0.14,0.86,0.45,35.0,8.0,1.0,ga
90.0,0.0,139.0,21.0,90.0,33.0,81.0,111.0,-0.15,0.88,0.43,33.0,5.0,0.0,ga
78.0,0.0,138.0,21.0,93.0,31.0,78.0,114.0,-0.15,0.89,0.4,30.0,2.0,0.0,ga
78.0,0.0,142.0,20.0,96.0,30.0,78.0,109.0,-0.14,0.9,0.37,28.0,-4.0,1.0,ga
80.0,0.0,142.0,20.0,96.0,30.0,76.0,109.0,-0.14,0.91,0.34,29.0,-6.0,2.0,ga
80.0,0.0,142.0,20.0,96.0,31.0,76.0,106.0,-0.13,0.92,0.32,28.0,-9.0,2.0,ga
80.0,0.0,142.0,19.0,99.0,30.0,76.0,106.0,-0.12,0.93,0.29,27.0,-10.0,2.0,ga
82.0,0.0,141.0,19.0,96.0,31.0,71.0,106.0,-0.11,0.93,0.26,24.0,-9.0,1.0,ga
78.0,0.0,140.0,19.0,96.0,31.0,69.0,106.0,-0.11,0.94,0.24,22.0,-7.0,1.0,ga
78.0,0.0,139.0,19.0,99.0,31.0,69.0,106.0,-0.1,0.95,0.23,18.0,-9.0,1.0,ga
76.0,0.0,139.0,19.0,96.0,30.0,69.0,106.0,-0.09,0.95,0.21,16.0,-12.0,1.0,ga
74.0,0.0,138.0,18.0,96.0,30.0,71.0,106.0,-0.08,0.95,0.2,11.0,-12.0,-2.0,ga
70.0,0.0,135.0,18.0,93.0,31.0,69.0,104.0,-0.07,0.96,0.19,5.0,-8.0,-4.0,ga
64.0,0.0,131.0,18.0,99.0,31.0,71.0,111.0,-0.08,0.96,0.18,0.0,-4.0,-7.0,ga
58.0,0.0,131.0,18.0,99.0,31.0,71.0,109.0,-0.08,0.96,0.19,-7.0,0.0,-9.0,ga
44.0,0.0,130.0,17.0,102.0,31.0,66.0,109.0,-0.09,0.97,0.19,-14.0,3.0,-11.0,ga
46.0,0.0,130.0,17.0,102.0,31.0,69.0,109.0,-0.11,0.96,0.21,-20.0,4.0,-11.0,ga
46.0,0.0,131.0,17.0,102.0,34.0,66.0,109.0,-0.13,0.95,0.23,-27.0,4.0,-10.0,ga
50.0,0.0,131.0,17.0,102.0,34.0,71.0,111.0,-0.14,0.94,0.26,-30.0,3.0,-9.0,ga
50.0,0.0,132.0,17.0,99.0,34.0,71.0,114.0,-0.15,0.93,0.28,-35.0,3.0,-7.0,ga
50.0,0.0,132.0,17.0,111.0,34.0,71.0,114.0,-0.16,0.92,0.31,-40.0,8.0,-4.0,ga
54.0,0.0,134.0,17.0,108.0,34.0,73.0,117.0,-0.17,0.9,0.34,-40.0,8.0,0.0,ga
54.0,0.0,137.0,17.0,111.0,33.0,73.0,122.0,-0.17,0.88,0.38,-39.0,7.0,4.0,ga
62.0,0.0,137.0,16.0,111.0,33.0,76.0,119.0,-0.17,0.87,0.41,-36.0,5.0,8.0,ga
