idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,label
0,0,96,150,65,32,0,57,kha
0,0,96,150,65,32,0,57,kha
0,0,96,150,66,31,0,57,kha
0,0,96,150,66,32,0,57,kha
0,0,96,150,65,33,0,59,kha
0,0,96,150,65,33,0,57,kha
0,0,96,150,63,32,0,57,kha
0,0,96,149,63,32,0,57,kha
0,0,96,150,63,32,0,56,kha
0,0,96,150,63,33,0,59,kha
0,0,96,149,63,32,0,57,kha
0,0,96,149,61,33,0,57,kha
0,0,96,148,61,33,0,59,kha
0,0,96,148,61,35,0,59,kha
0,0,96,148,65,33,0,59,kha
0,0,96,148,63,33,0,59,kha
0,0,95,148,65,33,0,57,kha
0,0,95,148,65,35,0,59,kha
0,0,95,148,63,33,0,59,kha
0,0,96,147,65,33,0,59,kha
0,0,96,147,65,33,0,59,kha
0,0,96,147,65,32,0,64,kha
0,0,96,147,65,32,0,63,kha
0,0,96,147,63,31,0,63,kha
0,0,96,147,63,31,0,61,kha
0,0,96,147,63,31,0,56,kha
0,0,96,147,63,31,0,56,kha
0,0,96,147,63,29,0,57,kha
0,0,96,146,61,29,0,57,kha
0,0,96,146,61,31,0,57,kha
0,0,95,146,61,29,0,59,kha
0,0,96,146,61,31,0,54,kha
0,0,95,146,61,29,0,54,kha
0,0,96,147,59,29,0,54,kha
0,0,96,146,59,29,0,52,kha
0,0,95,147,61,29,0,59,kha
0,0,95,147,59,29,0,57,kha
0,0,95,147,61,31,0,57,kha
0,0,95,147,61,31,0,57,kha
0,0,96,147,61,31,0,57,kha
0,0,95,147,61,31,0,56,kha
0,0,95,147,61,29,0,54,kha
0,0,95,147,61,31,0,54,kha
0,0,95,147,63,31,0,54,kha
0,0,95,147,63,31,0,56,kha
0,0,95,146,59,31,0,56,kha
0,0,95,146,58,31,0,56,kha
0,0,95,147,58,29,0,54,kha
0,0,94,147,53,29,0,52,kha
0,0,94,147,54,29,0,54,kha
0,0,94,147,53,31,0,54,kha
0,0,93,147,53,31,0,54,kha
0,0,93,147,53,31,0,56,kha
0,0,93,147,53,31,0,56,kha
0,0,93,147,53,29,0,54,kha
0,0,93,147,56,29,0,54,kha
0,0,93,147,58,29,0,54,kha
0,0,93,147,56,29,0,54,kha
0,0,93,146,61,29,0,54,kha
0,0,93,146,61,29,0,54,kha
0,0,93,146,61,28,0,54,kha
0,0,93,146,63,28,0,54,kha
0,0,93,146,63,28,0,54,kha
0,0,93,145,61,28,0,54,kha
0,0,93,145,61,28,0,52,kha
0,0,92,145,61,28,0,52,kha
0,0,92,145,61,28,0,52,kha
0,0,92,145,61,28,0,54,kha
0,0,92,145,61,27,0,52,kha
0,0,93,145,59,27,0,52,kha
0,0,92,145,59,27,0,52,kha
0,0,92,145,58,27,0,52,kha
0,0,92,145,56,27,0,52,kha
0,0,93,145,58,26,0,51,kha
0,0,93,145,56,24,0,52,kha
0,0,93,145,58,24,0,44,kha
0,0,93,145,56,24,0,44,kha
0,0,93,146,56,26,0,45,kha
0,0,93,146,56,26,0,45,kha
0,0,93,146,58,26,0,45,kha
0,0,93,146,59,26,0,44,kha
0,0,93,146,61,26,0,44,kha
0,0,92,145,61,24,0,44,kha
0,0,92,145,59,24,0,45,kha
0,0,91,145,61,26,0,45,kha
0,0,91,145,61,26,0,52,kha
0,0,91,145,61,26,0,51,kha
0,0,90,144,61,26,0,49,kha
0,0,90,144,61,26,0,49,kha
0,0,90,143,56,26,0,49,kha
0,0,90,143,56,24,0,49,kha
0,0,90,143,56,26,0,49,kha
0,0,90,143,56,26,0,49,kha
0,0,91,143,56,26,0,49,kha
0,0,91,143,54,26,0,49,kha
0,0,92,143,54,26,0,49,kha
0,0,92,143,54,27,0,51,kha
0,0,92,143,54,26,0,51,kha
0,0,92,143,54,26,0,49,kha
0,0,92,144,56,26,0,49,kha
0,0,92,144,56,27,0,49,kha
0,0,92,144,56,27,0,49,kha
0,0,92,144,56,27,0,49,kha
0,0,92,144,56,27,0,49,kha
0,0,91,143,58,27,0,49,kha
0,0,91,144,58,26,0,51,kha
0,0,91,144,56,26,0,52,kha
0,0,91,144,56,26,0,52,kha
0,0,91,143,56,27,0,52,kha
0,0,90,143,56,26,0,52,kha
0,0,90,143,56,26,0,52,kha
0,0,90,143,54,26,0,54,kha
0,0,90,143,54,26,0,54,kha
0,0,90,143,56,26,0,52,kha
0,0,90,143,54,24,0,52,kha
0,0,90,144,54,26,0,56,kha
0,0,90,144,54,26,0,56,kha
0,0,90,144,56,24,0,56,kha
0,0,91,144,56,24,0,56,kha
0,0,91,144,56,24,0,56,kha
0,0,91,144,58,26,0,56,kha
0,0,91,144,58,26,0,56,kha
0,0,91,144,56,27,0,54,kha
0,0,91,144,56,27,0,56,kha
0,0,90,144,58,27,0,56,kha
0,0,90,143,58,27,0,51,kha
0,0,90,143,58,27,0,51,kha
0,0,90,143,56,27,0,51,kha
0,0,90,143,56,27,0,51,kha
0,0,90,144,56,27,0,51,kha
0,0,90,144,54,27,0,51,kha
0,0,90,144,54,27,0,51,kha
0,0,90,143,54,26,0,51,kha
0,0,90,144,54,26,0,51,kha
0,0,90,144,54,26,0,51,kha
0,0,90,143,53,26,0,51,kha
0,0,90,143,53,26,0,51,kha
0,0,89,142,53,26,0,51,kha
0,0,89,142,54,24,0,51,kha
0,0,89,140,54,24,0,51,kha
0,0,88,140,54,24,0,52,kha
0,0,88,140,54,24,0,51,kha
0,0,88,141,54,24,0,51,kha
0,0,89,140,54,24,0,49,kha
0,0,88,142,54,24,0,52,kha
0,0,88,143,56,24,0,51,kha
0,0,88,143,56,24,0,51,kha
0,0,89,144,56,24,0,52,kha
0,0,88,144,54,24,0,51,kha
0,0,90,145,56,26,0,52,kha
0,0,90,145,56,26,0,52,kha
0,0,90,144,56,26,0,52,kha
0,0,90,144,56,26,0,52,kha
0,0,90,144,56,26,0,52,kha
0,0,90,143,56,26,0,51,kha
0,0,90,143,56,27,0,52,kha
0,0,90,143,54,27,0,52,kha
0,0,90,143,56,27,0,52,kha
0,0,90,143,56,27,0,52,kha
0,0,89,143,56,27,0,52,kha
0,0,89,143,54,26,0,51,kha
0,0,90,143,56,27,0,51,kha
0,0,90,143,56,27,0,51,kha
