idxUp,idxLow,midUp,midLow,ringUp,ringLow,thumb,pinky,ax,ay,az,gx,gy,gz,label
67.0,13.0,138.0,92.0,53.0,16.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
69.0,11.0,138.0,92.0,49.0,17.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
72.0,13.0,138.0,93.0,49.0,17.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
69.0,13.0,137.0,93.0,49.0,16.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
69.0,13.0,137.0,93.0,51.0,16.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
64.0,16.0,137.0,93.0,37.0,16.0,0.0,0.0,-0.92,0.31,0.15,-2.0,3.0,0.0,nga
64.0,16.0,136.0,92.0,44.0,16.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
67.0,16.0,137.0,92.0,45.0,16.0,0.0,0.0,-0.91,0.31,0.15,-1.0,3.0,0.0,nga
69.0,16.0,138.0,92.0,45.0,19.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,0.0,nga
67.0,17.0,138.0,92.0,45.0,19.0,0.0,0.0,-0.91,0.31,0.15,-1.0,3.0,0.0,nga
72.0,16.0,137.0,92.0,47.0,19.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,0.0,nga
72.0,16.0,138.0,92.0,51.0,19.0,0.0,0.0,-0.91,0.31,0.15,0.0,2.0,0.0,nga
72.0,14.0,138.0,91.0,51.0,19.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,0.0,nga
74.0,14.0,138.0,91.0,49.0,17.0,0.0,0.0,-0.91,0.32,0.15,0.0,2.0,0.0,nga
69.0,13.0,138.0,91.0,49.0,21.0,0.0,0.0,-0.91,0.32,0.15,0.0,2.0,0.0,nga
69.0,10.0,138.0,91.0,65.0,21.0,0.0,0.0,-0.91,0.32,0.15,-1.0,2.0,0.0,nga
69.0,8.0,140.0,91.0,65.0,21.0,0.0,0.0,-0.91,0.32,0.15,-1.0,2.0,0.0,nga
67.0,7.0,140.0,92.0,63.0,21.0,0.0,0.0,-0.91,0.32,0.15,-1.0,2.0,-1.0,nga
64.0,7.0,140.0,94.0,63.0,20.0,0.0,0.0,-0.91,0.32,0.15,0.0,2.0,-1.0,nga
64.0,7.0,140.0,94.0,63.0,20.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-1.0,nga
64.0,8.0,140.0,94.0,61.0,20.0,0.0,0.0,-0.91,0.31,0.15,0.0,2.0,-2.0,nga
64.0,7.0,140.0,94.0,58.0,22.0,0.0,0.0,-0.91,0.31,0.15,-2.0,2.0,-2.0,nga
67.0,8.0,140.0,94.0,60.0,22.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-2.0,nga
67.0,8.0,140.0,93.0,58.0,22.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-2.0,nga
67.0,8.0,140.0,93.0,60.0,19.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-2.0,nga
64.0,8.0,140.0,94.0,58.0,19.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-2.0,nga
64.0,10.0,138.0,94.0,58.0,16.0,0.0,0.0,-0.91,0.31,0.15,-1.0,3.0,-2.0,nga
64.0,10.0,137.0,93.0,60.0,15.0,0.0,0.0,-0.91,0.31,0.15,-2.0,3.0,-2.0,nga
69.0,10.0,138.0,92.0,54.0,16.0,0.0,0.0,-0.92,0.31,0.15,-2.0,3.0,-2.0,nga
69.0,10.0,138.0,92.0,56.0,16.0,0.0,0.0,-0.92,0.31,0.16,-1.0,3.0,-1.0,nga
62.0,10.0,138.0,92.0,47.0,16.0,0.0,0.0,-0.91,0.31,0.16,-1.0,3.0,-1.0,nga
64.0,10.0,138.0,92.0,45.0,14.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-1.0,nga
64.0,10.0,138.0,92.0,38.0,12.0,0.0,0.0,-0.91,0.31,0.15,-1.0,2.0,-1.0,nga
62.0,10.0,138.0,92.0,37.0,14.0,0.0,0.0,-0.91,0.31,0.16,-2.0,2.0,0.0,nga
64.0,10.0,138.0,92.0,37.0,14.0,0.0,0.0,-0.91,0.31,0.16,-2.0,2.0,0.0,nga
